"LAB_SEED","List","Match","Orientation","PList","Probe","Target","Task","acc","accuracy","alt_task","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instruction_THAI","correct_Probe_Prac_response","correct_Probe_response","correct_Probe_sti_response","correct_Start_THAI","correct_Target_response","correct_Target_response_Prac","correct_Welcom_THAI","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_First_Fixation","count_First_Fixation_Prac","count_Instruction_DE","count_Instruction_E","count_Instruction_HUN","count_Instruction_NOR","count_Instruction_PL","count_Instruction_SC","count_Instruction_TC","count_Instruction_THAI","count_LAB_SEED","count_Language_Selection","count_List_Select_DE","count_List_Select_E","count_List_Select_HUN","count_List_Select_NOR","count_List_Select_PL","count_List_Select_SC","count_List_Select_TC","count_List_Select_THAI","count_List_Selection","count_Memory_loop","count_Memory_sequence","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Probe","count_Probe_Collect","count_Probe_Prac","count_Probe_Prac_response","count_Probe_import","count_Probe_response","count_Probe_sti","count_Probe_sti_correct","count_Probe_sti_response","count_Probe_sti_wrong","count_STUDY_order","count_Second_Fixation","count_Second_Fixation_Prac","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Target","count_Target_Prac","count_Target_response","count_Target_response_Prac","count_Target_response_correct","count_Target_response_correct_Prac","count_Target_response_noans","count_Target_response_noans_Prac","count_Target_response_wrong","count_Target_response_wrong_Prac","count_Trial_logger","count_Verification_Break","count_Verification_End","count_Verification_Exp","count_Verification_Prac","count_Verification_Start","count_Verification_Trial","count_Verification_Welcome","count_Verification_loop","count_Welcom_SC","count_Welcom_TC","count_Welcom_THAI","count_Welcome_DE","count_Welcome_E","count_Welcome_HUN","count_Welcome_NOR","count_Welcome_PL","count_presetup","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Prac","live_row_Prac_loop","live_row_Verification_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","pol","rectarget","repeat_cycle","reset_loop","response","response_Instruction_DE","response_Instruction_E","response_Instruction_HUN","response_Instruction_NOR","response_Instruction_PL","response_Instruction_SC","response_Instruction_TC","response_Instruction_THAI","response_Probe_Prac_response","response_Probe_response","response_Probe_sti_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Target_response","response_Target_response_Prac","response_Verification_Break","response_Verification_End","response_Welcom_SC","response_Welcom_TC","response_Welcom_THAI","response_Welcome_DE","response_Welcome_E","response_Welcome_HUN","response_Welcome_NOR","response_Welcome_PL","response_time","response_time_Instruction_DE","response_time_Instruction_E","response_time_Instruction_HUN","response_time_Instruction_NOR","response_time_Instruction_PL","response_time_Instruction_SC","response_time_Instruction_TC","response_time_Instruction_THAI","response_time_Probe_Prac_response","response_time_Probe_response","response_time_Probe_sti_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Target_response","response_time_Target_response_Prac","response_time_Verification_Break","response_time_Verification_End","response_time_Welcom_SC","response_time_Welcom_TC","response_time_Welcom_THAI","response_time_Welcome_DE","response_time_Welcome_E","response_time_Welcome_HUN","response_time_Welcome_NOR","response_time_Welcome_PL","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","task_order","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_First_Fixation","time_First_Fixation_Prac","time_Instruction_DE","time_Instruction_E","time_Instruction_HUN","time_Instruction_NOR","time_Instruction_PL","time_Instruction_SC","time_Instruction_TC","time_Instruction_THAI","time_LAB_SEED","time_Language_Selection","time_List_Select_DE","time_List_Select_E","time_List_Select_HUN","time_List_Select_NOR","time_List_Select_PL","time_List_Select_SC","time_List_Select_TC","time_List_Select_THAI","time_List_Selection","time_Memory_loop","time_Memory_sequence","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Probe","time_Probe_Collect","time_Probe_Prac","time_Probe_Prac_response","time_Probe_import","time_Probe_response","time_Probe_sti","time_Probe_sti_correct","time_Probe_sti_response","time_Probe_sti_wrong","time_STUDY_order","time_Second_Fixation","time_Second_Fixation_Prac","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Target","time_Target_Prac","time_Target_response","time_Target_response_Prac","time_Target_response_correct","time_Target_response_correct_Prac","time_Target_response_noans","time_Target_response_noans_Prac","time_Target_response_wrong","time_Target_response_wrong_Prac","time_Trial_logger","time_Verification_Break","time_Verification_End","time_Verification_Exp","time_Verification_Prac","time_Verification_Start","time_Verification_Trial","time_Verification_Welcome","time_Verification_loop","time_Welcom_SC","time_Welcom_TC","time_Welcom_THAI","time_Welcome_DE","time_Welcome_E","time_Welcome_HUN","time_Welcome_NOR","time_Welcome_PL","time_presetup","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"7236","Thai_List02.csv","Y","H","Thai_Prac2.csv","นักล่าสัตว์ส่องไฟฉายเข้าไปในปากถ้ำ","flashH.jpg","V","44.4444444444","44.4444444444","[5, 9, 14, 17, 21, 26, 29, 33, 39, 42, 46]","2525.61111111","2525.61111111","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","NA","undefined","1","1","undefined","6","j","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","0","7","1","7","1","1","0","0","0","7","7","NA","0","NA","NA","NA","NA","0","0","7","0","0","0","0","0","0","0","0","0","7","0","7","0","7","0","7","0","7","0","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11/20/19 11:44:56","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","0","2","5","0","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_SP_7","legacy","no","Kafkaesque Koffka","3.2.8","no","NA","0","0","j","NA","NA","NA","NA","NA","NA","NA","space","space","space","NA","NA","NA","NA","NA","NA","NA","NA","space","j","j","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","564","NA","NA","NA","NA","NA","NA","NA","32861","2645","3774","NA","NA","NA","NA","NA","NA","NA","NA","14695","564","405","NA","NA","NA","NA","10580","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","7","odd","No","no","yes","NA","19383","4424","136585","116610","NA","NA","NA","NA","NA","NA","NA","29967","4424","18349","NA","NA","NA","NA","NA","NA","NA","19368","19368","NA","NA","62842","121675","75370","116608","75370","75370","62842","137590","137590","117615","117615","NA","137590","NA","NA","NA","NA","NA","141366","120262","NA","NA","NA","NA","NA","NA","NA","121741","141872","120768","141872","120768","142439","121175","NA","74819","NA","74313","142939","NA","NA","136451","62842","121738","136583","19384","136451","NA","NA","19385","NA","NA","NA","NA","NA","136451","Orientation_PSA2018","8","45461","18","yes","1024"
"7236","Thai_List02.csv","N","V","Thai_Prac2.csv","บริกรเติมแก้วไวน์ขณะที่กำลังชื่นชมชุดของมารี","glassH.jpg","V","45","45","[5, 9, 14, 17, 21, 26, 29, 33, 39, 42, 46]","2515.95","2515.95","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","NA","undefined","1","1","undefined","6","j","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","0","7","1","7","1","1","0","1","1","7","7","NA","1","NA","NA","NA","NA","0","1","7","0","0","0","0","0","0","0","0","1","7","1","7","1","7","1","7","1","7","1","NA","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","11/20/19 11:44:56","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","1","2","5","1","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_SP_7","legacy","no","Kafkaesque Koffka","3.2.8","no","NA","0","0","j","NA","NA","NA","NA","NA","NA","NA","space","space","space","NA","NA","NA","NA","NA","NA","NA","NA","space","j","j","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","445","NA","NA","NA","NA","NA","NA","NA","32861","2645","4413","NA","NA","NA","NA","NA","NA","NA","NA","14695","445","405","NA","NA","NA","NA","10580","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","7","odd","No","no","yes","NA","19383","4424","143177","116610","NA","NA","NA","NA","NA","NA","NA","29967","4424","18349","NA","NA","NA","NA","NA","NA","NA","19368","19368","NA","NA","62842","121675","75370","116608","75370","75370","62842","144182","144182","117615","117615","NA","144183","NA","NA","NA","NA","NA","148598","120262","NA","NA","NA","NA","NA","NA","NA","121741","149103","120768","149103","120768","149550","121175","NA","74819","NA","74313","150050","NA","NA","136451","62842","121738","143175","19384","136451","NA","NA","19385","NA","NA","NA","NA","NA","136451","Orientation_PSA2018","9","50319","20","yes","1024"
"7236","Thai_List02.csv","F","F","Thai_Prac2.csv","ผู้เล่นหมากรุกที่กำลังจนตรอกต้องสละเบี้ยหมากรุกเพื่อจุดที่ดีขึ้น","tlphon.jpg","V","45.4545454545","45.4545454545","[5, 9, 14, 17, 21, 26, 29, 33, 39, 42, 46]","2499.81818182","2499.81818182","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","NA","undefined","1","1","undefined","6","f","0","0","0","2","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","NA","0","7","1","7","1","1","0","2","2","7","7","NA","2","NA","NA","NA","NA","0","2","7","0","0","0","0","0","0","0","0","2","7","2","7","2","7","2","7","2","7","2","NA","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","11/20/19 11:44:56","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","2","2","5","2","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_SP_7","legacy","no","Kafkaesque Koffka","3.2.8","no","NA","0","0","f","NA","NA","NA","NA","NA","NA","NA","space","space","space","NA","NA","NA","NA","NA","NA","NA","NA","space","f","j","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","565","NA","NA","NA","NA","NA","NA","NA","32861","2645","4112","NA","NA","NA","NA","NA","NA","NA","NA","14695","565","405","NA","NA","NA","NA","10580","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","7","odd","No","no","yes","NA","19383","4424","150279","116610","NA","NA","NA","NA","NA","NA","NA","29967","4424","18349","NA","NA","NA","NA","NA","NA","NA","19368","19368","NA","NA","62842","121675","75370","116608","75370","75370","62842","151284","151284","117615","117615","NA","151285","NA","NA","NA","NA","NA","155399","120262","NA","NA","NA","NA","NA","NA","NA","121741","155904","120768","155904","120768","156471","121175","NA","74819","NA","74313","156971","NA","NA","136451","62842","121738","150277","19384","136451","NA","NA","19385","NA","NA","NA","NA","NA","136451","Orientation_PSA2018","10","54996","22","yes","1024"
"7236","Thai_List02.csv","F","F","Thai_Prac2.csv","เบิร์ดขับรถบรรทุกจากท่าเรือไปในเมือง","piano.jpg","V","45.8333333333","45.8333333333","[5, 9, 14, 17, 21, 26, 29, 33, 39, 42, 46]","2480.29166667","2480.29166667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","NA","undefined","1","1","undefined","6","f","0","0","0","3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","NA","0","7","1","7","1","1","0","3","3","7","7","NA","3","NA","NA","NA","NA","0","3","7","0","0","0","0","0","0","0","0","3","7","3","7","3","7","3","7","3","7","3","NA","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","11/20/19 11:44:56","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","3","2","5","3","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_SP_7","legacy","no","Kafkaesque Koffka","3.2.8","no","NA","0","0","f","NA","NA","NA","NA","NA","NA","NA","space","space","space","NA","NA","NA","NA","NA","NA","NA","NA","space","f","j","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","629","NA","NA","NA","NA","NA","NA","NA","32861","2645","3902","NA","NA","NA","NA","NA","NA","NA","NA","14695","629","405","NA","NA","NA","NA","10580","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","7","odd","No","no","yes","NA","19383","4424","157176","116610","NA","NA","NA","NA","NA","NA","NA","29967","4424","18349","NA","NA","NA","NA","NA","NA","NA","19368","19368","NA","NA","62842","121675","75370","116608","75370","75370","62842","158181","158181","117615","117615","NA","158182","NA","NA","NA","NA","NA","162086","120262","NA","NA","NA","NA","NA","NA","NA","121741","162591","120768","162591","120768","163222","121175","NA","74819","NA","74313","163722","NA","NA","136451","62842","121738","157174","19384","136451","NA","NA","19385","NA","NA","NA","NA","NA","136451","Orientation_PSA2018","11","59527","24","yes","1024"
"7236","Thai_List02.csv","N","V","Thai_Prac2.csv","ฤทธิ์รีบใส่ดินสอของเขาในถ้วยกาแฟ","pencilH.jpg","V","46.1538461538","46.1538461538","[5, 9, 14, 17, 21, 26, 29, 33, 39, 42, 46]","2386.5","2386.5","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","NA","undefined","1","1","undefined","6","j","0","0","0","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","NA","0","7","1","7","1","1","0","4","4","7","7","NA","4","NA","NA","NA","NA","0","4","7","0","0","0","0","0","0","0","0","4","7","4","7","4","7","4","7","4","7","4","NA","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","11/20/19 11:44:56","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","4","2","5","4","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_SP_7","legacy","no","Kafkaesque Koffka","3.2.8","no","NA","0","0","j","NA","NA","NA","NA","NA","NA","NA","space","space","space","NA","NA","NA","NA","NA","NA","NA","NA","space","j","j","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","646","NA","NA","NA","NA","NA","NA","NA","32861","2645","1876","NA","NA","NA","NA","NA","NA","NA","NA","14695","646","405","NA","NA","NA","NA","10580","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","7","odd","No","no","yes","NA","19383","4424","163923","116610","NA","NA","NA","NA","NA","NA","NA","29967","4424","18349","NA","NA","NA","NA","NA","NA","NA","19368","19368","NA","NA","62842","121675","75370","116608","75370","75370","62842","164928","164928","117615","117615","NA","164928","NA","NA","NA","NA","NA","166806","120262","NA","NA","NA","NA","NA","NA","NA","121741","167311","120768","167311","120768","167959","121175","NA","74819","NA","74313","168459","NA","NA","136451","62842","121738","163921","19384","136451","NA","NA","19385","NA","NA","NA","NA","NA","136451","Orientation_PSA2018","12","62049","26","yes","1024"
"7236","Thai_List02.csv","N","H","Thai_Prac2.csv","บรรณารักษ์คืนหนังสือไว้บนโต๊ะ","bookV.jpg","V","46.4285714286","46.4285714286","[5, 9, 14, 17, 21, 26, 29, 33, 39, 42, 46]","2280.07142857","2280.07142857","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","NA","undefined","1","1","undefined","6","j","0","0","0","5","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","NA","0","7","1","7","1","1","0","5","5","7","7","NA","5","NA","NA","NA","NA","0","5","7","0","0","0","0","0","0","0","0","5","7","5","7","5","7","5","7","5","7","5","NA","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","11/20/19 11:44:56","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","5","2","5","5","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_SP_7","legacy","no","Kafkaesque Koffka","3.2.8","no","NA","0","0","j","NA","NA","NA","NA","NA","NA","NA","space","space","space","NA","NA","NA","NA","NA","NA","NA","NA","space","j","j","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","405","NA","NA","NA","NA","NA","NA","NA","32861","2645","1388","NA","NA","NA","NA","NA","NA","NA","NA","14695","405","405","NA","NA","NA","NA","10580","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","7","odd","No","no","yes","NA","19383","4424","168651","116610","NA","NA","NA","NA","NA","NA","NA","29967","4424","18349","NA","NA","NA","NA","NA","NA","NA","19368","19368","NA","NA","62842","121675","75370","116608","75370","75370","62842","169656","169656","117615","117615","NA","169656","NA","NA","NA","NA","NA","171046","120262","NA","NA","NA","NA","NA","NA","NA","121741","171551","120768","171551","120768","171959","121175","NA","74819","NA","74313","172459","NA","NA","136451","62842","121738","168649","19384","136451","NA","NA","19385","NA","NA","NA","NA","NA","136451","Orientation_PSA2018","13","63842","28","yes","1024"
"7236","Thai_List02.csv","N","H","Thai_Prac2.csv","บรรณารักษ์คืนหนังสือไว้บนโต๊ะ","bookV.jpg","M","44.8275862069","44.8275862069","[5, 9, 14, 17, 21, 26, 29, 33, 39, 42, 46]","2445.27586207","2445.27586207","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","undefined","0","0","0","undefined","1","1","undefined","6","f","0","0","0","5","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","7","1","7","1","1","0","5","5","7","7","0","5","0","0","0","0","0","5","7","0","0","0","0","0","0","0","0","5","7","5","7","5","7","5","7","5","7","6","NA","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","11/20/19 11:44:56","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","0","2","5","5","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_SP_7","legacy","no","Kafkaesque Koffka","3.2.8","no","บริกรเติมแก้วไวน์ขณะที่กำลังชื่นชมชุดของมารี","0","0","j","NA","NA","NA","NA","NA","NA","NA","space","space","space","j","NA","NA","NA","NA","NA","NA","NA","space","j","j","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","7071","NA","NA","NA","NA","NA","NA","NA","32861","2645","1388","7071","NA","NA","NA","NA","NA","NA","NA","14695","405","405","NA","NA","NA","NA","10580","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","7","odd","No","no","yes","NA","19383","4424","168651","116610","NA","NA","NA","NA","NA","NA","NA","29967","4424","18349","NA","NA","NA","NA","NA","NA","NA","19368","19368","172499","172595","62842","121675","75370","116608","75370","75370","62842","169656","169656","117615","117615","172595","169656","172597","NA","172597","179670","NA","171046","120262","NA","NA","NA","NA","NA","NA","NA","121741","171551","120768","171551","120768","171959","121175","NA","74819","NA","74313","181171","NA","NA","136451","62842","121738","168649","19384","136451","NA","NA","19385","NA","NA","NA","NA","NA","136451","Orientation_PSA2018","13","70913","29","yes","1024"
"7236","Thai_List02.csv","N","V","Thai_Prac2.csv","มิกตั้งกีตาร์ขึ้นบนที่วางขณะที่เขาเตรียมตัวสำหรับคอนเสิร์ต","guitarH.jpg","V","45.1612903226","45.1612903226","[5, 9, 14, 17, 21, 26, 29, 33, 39, 42, 46]","2485.12903226","2485.12903226","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","0","undefined","1","1","undefined","6","j","0","0","0","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","7","1","7","1","1","0","6","6","7","7","0","6","0","0","0","0","0","6","7","0","0","0","0","0","0","0","0","6","7","6","7","6","7","6","7","6","7","7","NA","6","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","11/20/19 11:44:56","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","6","2","5","6","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_SP_7","legacy","no","Kafkaesque Koffka","3.2.8","no","บริกรเติมแก้วไวน์ขณะที่กำลังชื่นชมชุดของมารี","0","0","j","NA","NA","NA","NA","NA","NA","NA","space","space","space","j","NA","NA","NA","NA","NA","NA","NA","space","j","j","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","557","NA","NA","NA","NA","NA","NA","NA","32861","2645","5569","7071","NA","NA","NA","NA","NA","NA","NA","14695","557","405","NA","NA","NA","NA","10580","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","7","odd","No","no","yes","NA","19383","4424","181390","116610","NA","NA","NA","NA","NA","NA","NA","29967","4424","18349","NA","NA","NA","NA","NA","NA","NA","19368","19368","172499","172595","62842","121675","75370","116608","75370","75370","62842","182395","182395","117615","117615","172595","182395","172597","NA","172597","179670","NA","187966","120262","NA","NA","NA","NA","NA","NA","NA","121741","188471","120768","188471","120768","189030","121175","NA","74819","NA","74313","189530","NA","NA","136451","62842","121738","181388","19384","136451","NA","NA","19385","NA","NA","NA","NA","NA","136451","Orientation_PSA2018","14","77039","31","yes","1024"
"7236","Thai_List02.csv","Y","H","Thai_Prac2.csv","ระรินโยนเครื่องประดับตกแต่งไปในลิ้นชักที่มีที่หนีบผ้า","clothespinH.jpg","V","45.4545454545","45.4545454545","[5, 9, 14, 17, 21, 26, 29, 33, 39, 42, 46]","2503.27272727","2503.27272727","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","0","undefined","1","1","undefined","6","j","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","7","1","7","1","1","0","7","7","7","7","0","7","0","0","0","0","0","7","7","0","0","0","0","0","0","0","0","7","7","7","7","7","7","7","7","7","7","8","NA","7","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","11/20/19 11:44:56","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","7","2","5","7","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_SP_7","legacy","no","Kafkaesque Koffka","3.2.8","no","บริกรเติมแก้วไวน์ขณะที่กำลังชื่นชมชุดของมารี","0","0","j","NA","NA","NA","NA","NA","NA","NA","space","space","space","j","NA","NA","NA","NA","NA","NA","NA","space","j","j","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","740","NA","NA","NA","NA","NA","NA","NA","32861","2645","4829","7071","NA","NA","NA","NA","NA","NA","NA","14695","740","405","NA","NA","NA","NA","10580","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","7","odd","No","no","yes","NA","19383","4424","189730","116610","NA","NA","NA","NA","NA","NA","NA","29967","4424","18349","NA","NA","NA","NA","NA","NA","NA","19368","19368","172499","172595","62842","121675","75370","116608","75370","75370","62842","190735","190735","117615","117615","172595","190735","172597","NA","172597","179670","NA","195567","120262","NA","NA","NA","NA","NA","NA","NA","121741","196072","120768","196072","120768","196815","121175","NA","74819","NA","74313","197315","NA","NA","136451","62842","121738","189728","19384","136451","NA","NA","19385","NA","NA","NA","NA","NA","136451","Orientation_PSA2018","15","82608","33","yes","1024"
"7236","Thai_List02.csv","Y","H","Thai_Prac2.csv","นักแข่งรถติดยึดเครื่องดับเพลิงใต้เก้าอี้ของเขา","fire_extinguisherH.jpg","V","45.7142857143","45.7142857143","[5, 9, 14, 17, 21, 26, 29, 33, 39, 42, 46]","2513","2513","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","0","undefined","1","1","undefined","6","j","0","0","0","8","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","7","1","7","1","1","0","8","8","7","7","0","8","0","0","0","0","0","8","7","0","0","0","0","0","0","0","0","8","7","8","7","8","7","8","7","8","7","9","NA","8","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","11/20/19 11:44:56","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","8","2","5","8","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_SP_7","legacy","no","Kafkaesque Koffka","3.2.8","no","บริกรเติมแก้วไวน์ขณะที่กำลังชื่นชมชุดของมารี","0","0","j","NA","NA","NA","NA","NA","NA","NA","space","space","space","j","NA","NA","NA","NA","NA","NA","NA","space","j","j","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","459","NA","NA","NA","NA","NA","NA","NA","32861","2645","4888","7071","NA","NA","NA","NA","NA","NA","NA","14695","459","405","NA","NA","NA","NA","10580","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","7","odd","No","no","yes","NA","19383","4424","197487","116610","NA","NA","NA","NA","NA","NA","NA","29967","4424","18349","NA","NA","NA","NA","NA","NA","NA","19368","19368","172499","172595","62842","121675","75370","116608","75370","75370","62842","198492","198492","117615","117615","172595","198492","172597","NA","172597","179670","NA","203383","120262","NA","NA","NA","NA","NA","NA","NA","121741","203889","120768","203889","120768","204351","121175","NA","74819","NA","74313","204851","NA","NA","136451","62842","121738","197485","19384","136451","NA","NA","19385","NA","NA","NA","NA","NA","136451","Orientation_PSA2018","16","87955","35","yes","1024"
