"LAB_SEED","List","Match","Orientation","PList","Probe","Target","Task","acc","accuracy","alt_task","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instruction_THAI","correct_Probe_Prac_response","correct_Probe_response","correct_Probe_sti_response","correct_Start_THAI","correct_Target_response","correct_Target_response_Prac","correct_Welcom_THAI","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_First_Fixation","count_First_Fixation_Prac","count_Instruction_DE","count_Instruction_E","count_Instruction_HUN","count_Instruction_NOR","count_Instruction_PL","count_Instruction_SC","count_Instruction_TC","count_Instruction_THAI","count_LAB_SEED","count_Language_Selection","count_List_Select_DE","count_List_Select_E","count_List_Select_HUN","count_List_Select_NOR","count_List_Select_PL","count_List_Select_SC","count_List_Select_TC","count_List_Select_THAI","count_List_Selection","count_Memory_loop","count_Memory_sequence","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Probe","count_Probe_Collect","count_Probe_Prac","count_Probe_Prac_response","count_Probe_import","count_Probe_response","count_Probe_sti","count_Probe_sti_correct","count_Probe_sti_response","count_Probe_sti_wrong","count_STUDY_order","count_Second_Fixation","count_Second_Fixation_Prac","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Target","count_Target_Prac","count_Target_response","count_Target_response_Prac","count_Target_response_correct","count_Target_response_correct_Prac","count_Target_response_noans","count_Target_response_noans_Prac","count_Target_response_wrong","count_Target_response_wrong_Prac","count_Trial_logger","count_Verification_Break","count_Verification_End","count_Verification_Exp","count_Verification_Prac","count_Verification_Start","count_Verification_Trial","count_Verification_Welcome","count_Verification_loop","count_Welcom_SC","count_Welcom_TC","count_Welcom_THAI","count_Welcome_DE","count_Welcome_E","count_Welcome_HUN","count_Welcome_NOR","count_Welcome_PL","count_presetup","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Prac","live_row_Prac_loop","live_row_Verification_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","pol","rectarget","repeat_cycle","reset_loop","response","response_Instruction_DE","response_Instruction_E","response_Instruction_HUN","response_Instruction_NOR","response_Instruction_PL","response_Instruction_SC","response_Instruction_TC","response_Instruction_THAI","response_Probe_Prac_response","response_Probe_response","response_Probe_sti_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Target_response","response_Target_response_Prac","response_Verification_Break","response_Verification_End","response_Welcom_SC","response_Welcom_TC","response_Welcom_THAI","response_Welcome_DE","response_Welcome_E","response_Welcome_HUN","response_Welcome_NOR","response_Welcome_PL","response_time","response_time_Instruction_DE","response_time_Instruction_E","response_time_Instruction_HUN","response_time_Instruction_NOR","response_time_Instruction_PL","response_time_Instruction_SC","response_time_Instruction_TC","response_time_Instruction_THAI","response_time_Probe_Prac_response","response_time_Probe_response","response_time_Probe_sti_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Target_response","response_time_Target_response_Prac","response_time_Verification_Break","response_time_Verification_End","response_time_Welcom_SC","response_time_Welcom_TC","response_time_Welcom_THAI","response_time_Welcome_DE","response_time_Welcome_E","response_time_Welcome_HUN","response_time_Welcome_NOR","response_time_Welcome_PL","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","task_order","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_First_Fixation","time_First_Fixation_Prac","time_Instruction_DE","time_Instruction_E","time_Instruction_HUN","time_Instruction_NOR","time_Instruction_PL","time_Instruction_SC","time_Instruction_TC","time_Instruction_THAI","time_LAB_SEED","time_Language_Selection","time_List_Select_DE","time_List_Select_E","time_List_Select_HUN","time_List_Select_NOR","time_List_Select_PL","time_List_Select_SC","time_List_Select_TC","time_List_Select_THAI","time_List_Selection","time_Memory_loop","time_Memory_sequence","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Probe","time_Probe_Collect","time_Probe_Prac","time_Probe_Prac_response","time_Probe_import","time_Probe_response","time_Probe_sti","time_Probe_sti_correct","time_Probe_sti_response","time_Probe_sti_wrong","time_STUDY_order","time_Second_Fixation","time_Second_Fixation_Prac","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Target","time_Target_Prac","time_Target_response","time_Target_response_Prac","time_Target_response_correct","time_Target_response_correct_Prac","time_Target_response_noans","time_Target_response_noans_Prac","time_Target_response_wrong","time_Target_response_wrong_Prac","time_Trial_logger","time_Verification_Break","time_Verification_End","time_Verification_Exp","time_Verification_Prac","time_Verification_Start","time_Verification_Trial","time_Verification_Welcome","time_Verification_loop","time_Welcom_SC","time_Welcom_TC","time_Welcom_THAI","time_Welcome_DE","time_Welcome_E","time_Welcome_HUN","time_Welcome_NOR","time_Welcome_PL","time_presetup","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"7236","Thai_List02.csv","F","F","Thai_Prac2.csv","ผู้ตรวจสอบทางนิติวิทยาศาสตร์พบรอยนิ้วมือของผู้ต้องสงสัยบนพลั่วที่เป็นอาวุธสังหาร","ladder.jpg","V","45","45","[6, 11, 13, 17, 21, 27, 31, 35, 38, 41, 46]","2412.3","2412.3","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","NA","undefined","1","1","undefined","6","f","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","0","8","1","8","1","1","0","0","0","8","8","NA","0","NA","NA","NA","NA","0","0","8","0","0","0","0","0","0","0","0","0","8","0","8","0","8","0","8","0","8","0","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11/25/19 11:48:10","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","0","2","5","0","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_SP_19","legacy","no","Kafkaesque Koffka","3.2.8","no","NA","0","0","f","NA","NA","NA","NA","NA","NA","NA","space","space","space","NA","NA","NA","NA","NA","NA","NA","NA","space","f","j","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","916","NA","NA","NA","NA","NA","NA","NA","30701","4180","7131","NA","NA","NA","NA","NA","NA","NA","NA","14604","916","621","NA","NA","NA","NA","242106","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","19","odd","Yes","no","yes","NA","12617","4015","360252","338620","NA","NA","NA","NA","NA","NA","NA","254728","4015","11541","NA","NA","NA","NA","NA","NA","NA","12601","12601","NA","NA","285444","345435","306147","338618","306147","306147","285444","361257","361257","339625","339625","NA","361258","NA","NA","NA","NA","NA","368391","343807","NA","NA","NA","NA","NA","NA","NA","345497","368896","344312","368896","344312","369815","344935","NA","296512","NA","305598","370315","NA","NA","360115","285444","345494","360250","12617","360115","NA","NA","12619","NA","NA","NA","NA","NA","360115","Orientation_PSA2018","9","48246","20","yes","1024"
"7236","Thai_List02.csv","N","H","Thai_Prac2.csv","เจนสุดาวางขวดไวน์ไว้บนชั้นวางไวน์ ตั้งตารอค่ำคืนที่โรแมนติก","bottleV.jpg","V","45.4545454545","45.4545454545","[6, 11, 13, 17, 21, 27, 31, 35, 38, 41, 46]","2426.04545455","2426.04545455","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","NA","undefined","1","1","undefined","6","j","0","0","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","0","8","1","8","1","1","0","1","1","8","8","NA","1","NA","NA","NA","NA","0","1","8","0","0","0","0","0","0","0","0","1","8","1","8","1","8","1","8","1","8","1","NA","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","11/25/19 11:48:10","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","1","2","5","1","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_SP_19","legacy","no","Kafkaesque Koffka","3.2.8","no","NA","0","0","j","NA","NA","NA","NA","NA","NA","NA","space","space","space","NA","NA","NA","NA","NA","NA","NA","NA","space","j","j","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","1125","NA","NA","NA","NA","NA","NA","NA","30701","4180","4002","NA","NA","NA","NA","NA","NA","NA","NA","14604","1125","621","NA","NA","NA","NA","242106","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","19","odd","Yes","no","yes","NA","12617","4015","370534","338620","NA","NA","NA","NA","NA","NA","NA","254728","4015","11541","NA","NA","NA","NA","NA","NA","NA","12601","12601","NA","NA","285444","345435","306147","338618","306147","306147","285444","371539","371539","339625","339625","NA","371539","NA","NA","NA","NA","NA","375543","343807","NA","NA","NA","NA","NA","NA","NA","345497","376048","344312","376048","344312","377175","344935","NA","296512","NA","305598","377675","NA","NA","360115","285444","345494","370532","12617","360115","NA","NA","12619","NA","NA","NA","NA","NA","360115","Orientation_PSA2018","10","53373","22","yes","1024"
"7236","Thai_List02.csv","F","F","Thai_Prac2.csv","นักก่อสร้างเข็นรถเข็นล้อเดียวไปที่กองอิฐ","trmpet.jpg","V","45.8333333333","45.8333333333","[6, 11, 13, 17, 21, 27, 31, 35, 38, 41, 46]","2402.83333333","2402.83333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","NA","undefined","1","1","undefined","6","f","0","0","0","2","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","NA","0","8","1","8","1","1","0","2","2","8","8","NA","2","NA","NA","NA","NA","0","2","8","0","0","0","0","0","0","0","0","2","8","2","8","2","8","2","8","2","8","2","NA","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","11/25/19 11:48:10","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","2","2","5","2","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_SP_19","legacy","no","Kafkaesque Koffka","3.2.8","no","NA","0","0","f","NA","NA","NA","NA","NA","NA","NA","space","space","space","NA","NA","NA","NA","NA","NA","NA","NA","space","f","j","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","524","NA","NA","NA","NA","NA","NA","NA","30701","4180","3771","NA","NA","NA","NA","NA","NA","NA","NA","14604","524","621","NA","NA","NA","NA","242106","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","19","odd","Yes","no","yes","NA","12617","4015","377891","338620","NA","NA","NA","NA","NA","NA","NA","254728","4015","11541","NA","NA","NA","NA","NA","NA","NA","12601","12601","NA","NA","285444","345435","306147","338618","306147","306147","285444","378896","378897","339625","339625","NA","378897","NA","NA","NA","NA","NA","382671","343807","NA","NA","NA","NA","NA","NA","NA","345497","383176","344312","383176","344312","383703","344935","NA","296512","NA","305598","384203","NA","NA","360115","285444","345494","377889","12617","360115","NA","NA","12619","NA","NA","NA","NA","NA","360115","Orientation_PSA2018","11","57668","24","yes","1024"
"7236","Thai_List02.csv","F","F","Thai_Prac2.csv","แอฟมีมีดพับสวิสพร้อมกับอุปกรณ์หลายอย่างที่ดี","watch.jpg","V","46.1538461538","46.1538461538","[6, 11, 13, 17, 21, 27, 31, 35, 38, 41, 46]","2411.84615385","2411.84615385","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","NA","undefined","1","1","undefined","6","f","0","0","0","3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","NA","0","8","1","8","1","1","0","3","3","8","8","NA","3","NA","NA","NA","NA","0","3","8","0","0","0","0","0","0","0","0","3","8","3","8","3","8","3","8","3","8","3","NA","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","11/25/19 11:48:10","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","3","2","5","3","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_SP_19","legacy","no","Kafkaesque Koffka","3.2.8","no","NA","0","0","f","NA","NA","NA","NA","NA","NA","NA","space","space","space","NA","NA","NA","NA","NA","NA","NA","NA","space","f","j","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","611","NA","NA","NA","NA","NA","NA","NA","30701","4180","4429","NA","NA","NA","NA","NA","NA","NA","NA","14604","611","621","NA","NA","NA","NA","242106","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","19","odd","Yes","no","yes","NA","12617","4015","384409","338620","NA","NA","NA","NA","NA","NA","NA","254728","4015","11541","NA","NA","NA","NA","NA","NA","NA","12601","12601","NA","NA","285444","345435","306147","338618","306147","306147","285444","385414","385414","339625","339625","NA","385415","NA","NA","NA","NA","NA","389847","343807","NA","NA","NA","NA","NA","NA","NA","345497","390353","344312","390354","344312","390967","344935","NA","296512","NA","305598","391467","NA","NA","360115","285444","345494","384407","12617","360115","NA","NA","12619","NA","NA","NA","NA","NA","360115","Orientation_PSA2018","12","62708","26","yes","1024"
"7236","Thai_List02.csv","F","F","Thai_Prac2.csv","ซูซานหวังว่าผู้ปกครองของเธอน่าจะมีสระว่ายน้ำที่หลังบ้าน","pumpkin.jpg","V","46.4285714286","46.4285714286","[6, 11, 13, 17, 21, 27, 31, 35, 38, 41, 46]","2341.71428571","2341.71428571","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","NA","undefined","1","1","undefined","6","f","0","0","0","4","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","NA","0","8","1","8","1","1","0","4","4","8","8","NA","4","NA","NA","NA","NA","0","4","8","0","0","0","0","0","0","0","0","4","8","4","8","4","8","4","8","4","8","4","NA","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","11/25/19 11:48:10","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","4","2","5","4","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_SP_19","legacy","no","Kafkaesque Koffka","3.2.8","no","NA","0","0","f","NA","NA","NA","NA","NA","NA","NA","space","space","space","NA","NA","NA","NA","NA","NA","NA","NA","space","f","j","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","742","NA","NA","NA","NA","NA","NA","NA","30701","4180","2118","NA","NA","NA","NA","NA","NA","NA","NA","14604","742","621","NA","NA","NA","NA","242106","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","19","odd","Yes","no","yes","NA","12617","4015","391753","338620","NA","NA","NA","NA","NA","NA","NA","254728","4015","11541","NA","NA","NA","NA","NA","NA","NA","12601","12601","NA","NA","285444","345435","306147","338618","306147","306147","285444","392758","392758","339625","339625","NA","392758","NA","NA","NA","NA","NA","394878","343807","NA","NA","NA","NA","NA","NA","NA","345497","395383","344312","395383","344312","396127","344935","NA","296512","NA","305598","396627","NA","NA","360115","285444","345494","391751","12617","360115","NA","NA","12619","NA","NA","NA","NA","NA","360115","Orientation_PSA2018","13","65568","28","yes","1024"
"7236","Thai_List02.csv","F","F","Thai_Prac2.csv","แม่ใส่แครอทในถุงอาหารกลางวันของลูกสาว","tiger.jpg","V","46.6666666667","46.6666666667","[6, 11, 13, 17, 21, 27, 31, 35, 38, 41, 46]","2283.36666667","2283.36666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","NA","undefined","1","1","undefined","6","f","0","0","0","5","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","NA","0","8","1","8","1","1","0","5","5","8","8","NA","5","NA","NA","NA","NA","0","5","8","0","0","0","0","0","0","0","0","5","8","5","8","5","8","5","8","5","8","5","NA","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","11/25/19 11:48:10","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","5","2","5","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_SP_19","legacy","no","Kafkaesque Koffka","3.2.8","no","NA","0","0","f","NA","NA","NA","NA","NA","NA","NA","space","space","space","NA","NA","NA","NA","NA","NA","NA","NA","space","f","j","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","461","NA","NA","NA","NA","NA","NA","NA","30701","4180","2472","NA","NA","NA","NA","NA","NA","NA","NA","14604","461","621","NA","NA","NA","NA","242106","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","19","odd","Yes","no","yes","NA","12617","4015","396824","338620","NA","NA","NA","NA","NA","NA","NA","254728","4015","11541","NA","NA","NA","NA","NA","NA","NA","12601","12601","NA","NA","285444","345435","306147","338618","306147","306147","285444","397829","397829","339625","339625","NA","397829","NA","NA","NA","NA","NA","400303","343807","NA","NA","NA","NA","NA","NA","NA","345497","400808","344312","400808","344312","401271","344935","NA","296512","NA","305598","401771","NA","NA","360115","285444","345494","396822","12617","360115","NA","NA","12619","NA","NA","NA","NA","NA","360115","Orientation_PSA2018","14","68501","30","yes","1024"
"7236","Thai_List02.csv","F","F","Thai_Prac2.csv","จิ๊กซอว์ที่มีสีสันนี้ยากกว่าที่เด็กผู้ชายคนนี้คาดเอาไว้เยอะ","nut.jpg","V","46.875","46.875","[6, 11, 13, 17, 21, 27, 31, 35, 38, 41, 46]","2266.53125","2266.53125","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","NA","undefined","1","1","undefined","6","f","0","0","0","6","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","NA","0","8","1","8","1","1","0","6","6","8","8","NA","6","NA","NA","NA","NA","0","6","8","0","0","0","0","0","0","0","0","6","8","6","8","6","8","6","8","6","8","6","NA","6","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","11/25/19 11:48:10","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","6","2","5","6","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_SP_19","legacy","no","Kafkaesque Koffka","3.2.8","no","NA","0","0","f","NA","NA","NA","NA","NA","NA","NA","space","space","space","NA","NA","NA","NA","NA","NA","NA","NA","space","f","j","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","589","NA","NA","NA","NA","NA","NA","NA","30701","4180","3439","NA","NA","NA","NA","NA","NA","NA","NA","14604","589","621","NA","NA","NA","NA","242106","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","19","odd","Yes","no","yes","NA","12617","4015","401959","338620","NA","NA","NA","NA","NA","NA","NA","254728","4015","11541","NA","NA","NA","NA","NA","NA","NA","12601","12601","NA","NA","285444","345435","306147","338618","306147","306147","285444","402964","402964","339625","339625","NA","402965","NA","NA","NA","NA","NA","406406","343807","NA","NA","NA","NA","NA","NA","NA","345497","406911","344312","406911","344312","407502","344935","NA","296512","NA","305598","408002","NA","NA","360115","285444","345494","401957","12617","360115","NA","NA","12619","NA","NA","NA","NA","NA","360115","Orientation_PSA2018","15","72529","32","yes","1024"
"7236","Thai_List02.csv","F","F","Thai_Prac2.csv","จิ๊กซอว์ที่มีสีสันนี้ยากกว่าที่เด็กผู้ชายคนนี้คาดเอาไว้เยอะ","nut.jpg","M","48.4848484848","48.4848484848","[6, 11, 13, 17, 21, 27, 31, 35, 38, 41, 46]","2321.12121212","2321.12121212","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","1","undefined","1","1","undefined","6","j","0","0","0","6","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","8","1","8","1","1","0","6","6","8","8","0","6","0","0","0","0","0","6","8","0","0","0","0","0","0","0","0","6","8","6","8","6","8","6","8","6","8","7","NA","6","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","11/25/19 11:48:10","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","0","2","5","6","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_SP_19","legacy","no","Kafkaesque Koffka","3.2.8","no","แม่ใส่แครอทในถุงอาหารกลางวันของลูกสาว","0","0","j","NA","NA","NA","NA","NA","NA","NA","space","space","space","j","NA","NA","NA","NA","NA","NA","NA","space","f","j","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","4068","NA","NA","NA","NA","NA","NA","NA","30701","4180","3439","4068","NA","NA","NA","NA","NA","NA","NA","14604","589","621","NA","NA","NA","NA","242106","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","19","odd","Yes","no","yes","NA","12617","4015","401959","338620","NA","NA","NA","NA","NA","NA","NA","254728","4015","11541","NA","NA","NA","NA","NA","NA","NA","12601","12601","408033","408127","285444","345435","306147","338618","306147","306147","285444","402964","402964","339625","339625","408127","402965","408129","412199","408129","NA","NA","406406","343807","NA","NA","NA","NA","NA","NA","NA","345497","406911","344312","406911","344312","407502","344935","NA","296512","NA","305598","412699","NA","NA","360115","285444","345494","401957","12617","360115","NA","NA","12619","NA","NA","NA","NA","NA","360115","Orientation_PSA2018","16","76597","33","yes","1024"
"7236","Thai_List02.csv","F","F","Thai_Prac2.csv","เพ็ญขว้างต้นไม้ข้ามห้องนั่งเล่นใส่เชษฐ์","tapedispenser.jpg","V","48.5714285714","48.5714285714","[6, 11, 13, 17, 21, 27, 31, 35, 38, 41, 46]","2345.2","2345.2","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","1","undefined","1","1","undefined","6","f","0","0","0","7","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","8","1","8","1","1","0","7","7","8","8","0","7","0","0","0","0","0","7","8","0","0","0","0","0","0","0","0","7","8","7","8","7","8","7","8","7","8","8","NA","7","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","11/25/19 11:48:10","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","7","2","5","7","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_SP_19","legacy","no","Kafkaesque Koffka","3.2.8","no","แม่ใส่แครอทในถุงอาหารกลางวันของลูกสาว","0","0","f","NA","NA","NA","NA","NA","NA","NA","space","space","space","j","NA","NA","NA","NA","NA","NA","NA","space","f","j","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","692","NA","NA","NA","NA","NA","NA","NA","30701","4180","4793","4068","NA","NA","NA","NA","NA","NA","NA","14604","692","621","NA","NA","NA","NA","242106","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","19","odd","Yes","no","yes","NA","12617","4015","412895","338620","NA","NA","NA","NA","NA","NA","NA","254728","4015","11541","NA","NA","NA","NA","NA","NA","NA","12601","12601","408033","408127","285444","345435","306147","338618","306147","306147","285444","413900","413900","339625","339625","408127","413900","408129","412199","408129","NA","NA","418695","343807","NA","NA","NA","NA","NA","NA","NA","345497","419200","344312","419200","344312","419895","344935","NA","296512","NA","305598","420395","NA","NA","360115","285444","345494","412893","12617","360115","NA","NA","12619","NA","NA","NA","NA","NA","360115","Orientation_PSA2018","17","82082","35","yes","1024"
"7236","Thai_List02.csv","Y","H","Thai_Prac2.csv","นักล่าสัตว์ส่องไฟฉายเข้าไปในปากถ้ำ","flashH.jpg","V","48.6486486486","48.6486486486","[6, 11, 13, 17, 21, 27, 31, 35, 38, 41, 46]","2312.54054054","2312.54054054","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","1","undefined","1","1","undefined","6","j","0","0","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","8","1","8","1","1","0","8","8","8","8","0","8","0","0","0","0","0","8","8","0","0","0","0","0","0","0","0","8","8","8","8","8","8","8","8","8","8","9","NA","8","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","11/25/19 11:48:10","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","8","2","5","8","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_SP_19","legacy","no","Kafkaesque Koffka","3.2.8","no","แม่ใส่แครอทในถุงอาหารกลางวันของลูกสาว","0","0","j","NA","NA","NA","NA","NA","NA","NA","space","space","space","j","NA","NA","NA","NA","NA","NA","NA","space","j","j","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","517","NA","NA","NA","NA","NA","NA","NA","30701","4180","2965","4068","NA","NA","NA","NA","NA","NA","NA","14604","517","621","NA","NA","NA","NA","242106","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","19","odd","Yes","no","yes","NA","12617","4015","420579","338620","NA","NA","NA","NA","NA","NA","NA","254728","4015","11541","NA","NA","NA","NA","NA","NA","NA","12601","12601","408033","408127","285444","345435","306147","338618","306147","306147","285444","421584","421584","339625","339625","408127","421584","408129","412199","408129","NA","NA","424551","343807","NA","NA","NA","NA","NA","NA","NA","345497","425056","344312","425056","344312","425575","344935","NA","296512","NA","305598","426075","NA","NA","360115","285444","345494","420577","12617","360115","NA","NA","12619","NA","NA","NA","NA","NA","360115","Orientation_PSA2018","18","85564","37","yes","1024"
